_id,total_riders_checked,total_rider_match_count,Total_Riders_In_Pool,exact_match_count,diff_match_count,for_riders,matching_rate,average_rider_waiting_time,total_drivers,UTT,tripQs,trip_start_time,trip_end_time,trip_diff(secs),trip_diff(mins)
5d94eb48eec59b028bce8222,204,66,66,53,0,200,0.33,0.15,22,20,"[ObjectId('5d94e4beeec59b028bce7f07'), ObjectId('5d94e4cceec59b028bce7f15'), ObjectId('5d94e502eec59b028bce7f2b'), ObjectId('5d94e519eec59b028bce7f41'), ObjectId('5d94e531eec59b028bce7f57'), ObjectId('5d94e547eec59b028bce7f65'), ObjectId('5d94e55feec59b028bce7f73'), ObjectId('5d94e570eec59b028bce7f81'), ObjectId('5d94e5b2eec59b028bce7f8f'), ObjectId('5d94e5daeec59b028bce7f9d'), ObjectId('5d94e5f3eec59b028bce7fab'), ObjectId('5d94e665eec59b028bce7fb9'), ObjectId('5d94e67eeec59b028bce7fcf'), ObjectId('5d94e6a2eec59b028bce7fdd'), ObjectId('5d94e6b6eec59b028bce7feb'), ObjectId('5d94e6d1eec59b028bce8001'), ObjectId('5d94e6e6eec59b028bce800f'), ObjectId('5d94e719eec59b028bce801d'), ObjectId('5d94e72aeec59b028bce802b'), ObjectId('5d94e73ceec59b028bce8039'), ObjectId('5d94e756eec59b028bce8047'), ObjectId('5d94e7c6eec59b028bce805d'), ObjectId('5d94e7d1eec59b028bce8073'), ObjectId('5d94e7daeec59b028bce8081'), ObjectId('5d94e807eec59b028bce808f'), ObjectId('5d94e827eec59b028bce80a6'), ObjectId('5d94e84aeec59b028bce80bc'), ObjectId('5d94e870eec59b028bce80ca'), ObjectId('5d94e8b4eec59b028bce80e0'), ObjectId('5d94e8c1eec59b028bce80ee'), ObjectId('5d94e8deeec59b028bce80fc'), ObjectId('5d94e8e9eec59b028bce810a'), ObjectId('5d94e919eec59b028bce8118'), ObjectId('5d94e952eec59b028bce812e'), ObjectId('5d94e95eeec59b028bce8144'), ObjectId('5d94e981eec59b028bce8152'), ObjectId('5d94e9a2eec59b028bce8160'), ObjectId('5d94e9d8eec59b028bce8176'), ObjectId('5d94e9ebeec59b028bce818c'), ObjectId('5d94ea24eec59b028bce81a2'), ObjectId('5d94ea61eec59b028bce81b0'), ObjectId('5d94ea96eec59b028bce81c6'), ObjectId('5d94eabeeec59b028bce81dc'), ObjectId('5d94eacaeec59b028bce81ea'), ObjectId('5d94eaeaeec59b028bce81f8'), ObjectId('5d94eb34eec59b028bce8206'), ObjectId('5d94eb45eec59b028bce8214')]",2019-10-02 14:10:20,2019-10-02 14:24:08,827.672302,13.79
5d94ee36dfe90b9e046ac214,201,63,63,51,0,200,0.315,0.2,21,15,"[ObjectId('5d94e170dfe90b9e046abea6'), ObjectId('5d94e1b8dfe90b9e046abeb4'), ObjectId('5d94e1d5dfe90b9e046abeca'), ObjectId('5d94e1f2dfe90b9e046abed8'), ObjectId('5d94e25adfe90b9e046abee6'), ObjectId('5d94e26ddfe90b9e046abefc'), ObjectId('5d94e277dfe90b9e046abf0a'), ObjectId('5d94e2a4dfe90b9e046abf18'), ObjectId('5d94e2e9dfe90b9e046abf26'), ObjectId('5d94e30cdfe90b9e046abf3c'), ObjectId('5d94e34bdfe90b9e046abf52'), ObjectId('5d94e354dfe90b9e046abf68'), ObjectId('5d94e39fdfe90b9e046abf76'), ObjectId('5d94e766dfe90b9e046abf8c'), ObjectId('5d94e78edfe90b9e046abf9a'), ObjectId('5d94e7a2dfe90b9e046abfa9'), ObjectId('5d94e7acdfe90b9e046abfb7'), ObjectId('5d94e80cdfe90b9e046abfc5'), ObjectId('5d94e858dfe90b9e046abfdb'), ObjectId('5d94e8a6dfe90b9e046abff1'), ObjectId('5d94e8b3dfe90b9e046ac007'), ObjectId('5d94e8c9dfe90b9e046ac015'), ObjectId('5d94e8e8dfe90b9e046ac023'), ObjectId('5d94e905dfe90b9e046ac039'), ObjectId('5d94e92cdfe90b9e046ac047'), ObjectId('5d94ea40dfe90b9e046ac055'), ObjectId('5d94ea57dfe90b9e046ac06b'), ObjectId('5d94ea85dfe90b9e046ac079'), ObjectId('5d94eaacdfe90b9e046ac08f'), ObjectId('5d94eac2dfe90b9e046ac0a6'), ObjectId('5d94eae1dfe90b9e046ac0b4'), ObjectId('5d94eafddfe90b9e046ac0ca'), ObjectId('5d94eb47dfe90b9e046ac0e0'), ObjectId('5d94eb58dfe90b9e046ac0ee'), ObjectId('5d94eb8edfe90b9e046ac0fc'), ObjectId('5d94ebaddfe90b9e046ac10a'), ObjectId('5d94ec2cdfe90b9e046ac118'), ObjectId('5d94ec3fdfe90b9e046ac126'), ObjectId('5d94ec5bdfe90b9e046ac13c'), ObjectId('5d94ec6fdfe90b9e046ac152'), ObjectId('5d94ec90dfe90b9e046ac168'), ObjectId('5d94eca6dfe90b9e046ac176'), ObjectId('5d94ecd1dfe90b9e046ac184'), ObjectId('5d94ecfbdfe90b9e046ac192'), ObjectId('5d94ed20dfe90b9e046ac1a8'), ObjectId('5d94ed2edfe90b9e046ac1be'), ObjectId('5d94edb1dfe90b9e046ac1cc'), ObjectId('5d94ede4dfe90b9e046ac1da'), ObjectId('5d94ee08dfe90b9e046ac1f0'), ObjectId('5d94ee33dfe90b9e046ac206')]",2019-10-02 14:21:38,2019-10-02 14:36:38,900.132563,15.0
5d94efb9eec59b028bce83a5,204,69,69,54,0,200,0.345,0.21,23,20,"[ObjectId('5d94e4beeec59b028bce7f07'), ObjectId('5d94e4cceec59b028bce7f15'), ObjectId('5d94e502eec59b028bce7f2b'), ObjectId('5d94e519eec59b028bce7f41'), ObjectId('5d94e531eec59b028bce7f57'), ObjectId('5d94e547eec59b028bce7f65'), ObjectId('5d94e55feec59b028bce7f73'), ObjectId('5d94e570eec59b028bce7f81'), ObjectId('5d94e5b2eec59b028bce7f8f'), ObjectId('5d94e5daeec59b028bce7f9d'), ObjectId('5d94e5f3eec59b028bce7fab'), ObjectId('5d94e665eec59b028bce7fb9'), ObjectId('5d94e67eeec59b028bce7fcf'), ObjectId('5d94e6a2eec59b028bce7fdd'), ObjectId('5d94e6b6eec59b028bce7feb'), ObjectId('5d94e6d1eec59b028bce8001'), ObjectId('5d94e6e6eec59b028bce800f'), ObjectId('5d94e719eec59b028bce801d'), ObjectId('5d94e72aeec59b028bce802b'), ObjectId('5d94e73ceec59b028bce8039'), ObjectId('5d94e756eec59b028bce8047'), ObjectId('5d94e7c6eec59b028bce805d'), ObjectId('5d94e7d1eec59b028bce8073'), ObjectId('5d94e7daeec59b028bce8081'), ObjectId('5d94e807eec59b028bce808f'), ObjectId('5d94e827eec59b028bce80a6'), ObjectId('5d94e84aeec59b028bce80bc'), ObjectId('5d94e870eec59b028bce80ca'), ObjectId('5d94e8b4eec59b028bce80e0'), ObjectId('5d94e8c1eec59b028bce80ee'), ObjectId('5d94e8deeec59b028bce80fc'), ObjectId('5d94e8e9eec59b028bce810a'), ObjectId('5d94e919eec59b028bce8118'), ObjectId('5d94e952eec59b028bce812e'), ObjectId('5d94e95eeec59b028bce8144'), ObjectId('5d94e981eec59b028bce8152'), ObjectId('5d94e9a2eec59b028bce8160'), ObjectId('5d94e9d8eec59b028bce8176'), ObjectId('5d94e9ebeec59b028bce818c'), ObjectId('5d94ea24eec59b028bce81a2'), ObjectId('5d94ea61eec59b028bce81b0'), ObjectId('5d94ea96eec59b028bce81c6'), ObjectId('5d94eabeeec59b028bce81dc'), ObjectId('5d94eacaeec59b028bce81ea'), ObjectId('5d94eaeaeec59b028bce81f8'), ObjectId('5d94eb34eec59b028bce8206'), ObjectId('5d94eb45eec59b028bce8214'), ObjectId('5d94eb94eec59b028bce8223'), ObjectId('5d94eba7eec59b028bce8239'), ObjectId('5d94ebd5eec59b028bce8247'), ObjectId('5d94ebe8eec59b028bce8255'), ObjectId('5d94ebf1eec59b028bce8263'), ObjectId('5d94ec29eec59b028bce8271'), ObjectId('5d94ec3deec59b028bce8287'), ObjectId('5d94ec69eec59b028bce8295'), ObjectId('5d94ecabeec59b028bce82ab'), ObjectId('5d94ecdceec59b028bce82c1'), ObjectId('5d94ed0aeec59b028bce82d7'), ObjectId('5d94ed90eec59b028bce82e5'), ObjectId('5d94edf2eec59b028bce82f3'), ObjectId('5d94ee51eec59b028bce8301'), ObjectId('5d94eeb0eec59b028bce830f'), ObjectId('5d94eee2eec59b028bce8325'), ObjectId('5d94ef15eec59b028bce8333'), ObjectId('5d94ef22eec59b028bce8341'), ObjectId('5d94ef34eec59b028bce834f'), ObjectId('5d94ef41eec59b028bce835d'), ObjectId('5d94ef61eec59b028bce8373'), ObjectId('5d94ef92eec59b028bce8381'), ObjectId('5d94efb4eec59b028bce838f')]",2019-10-02 14:24:08,2019-10-02 14:43:05,1137.10523,18.95
5d950574f9007c92afc6e078,216,75,75,62,0,200,0.375,0.25,25,25,"[ObjectId('5d94ffcbf9007c92afc6deba'), ObjectId('5d950002f9007c92afc6ded0'), ObjectId('5d950033f9007c92afc6dee6'), ObjectId('5d950071f9007c92afc6defc'), ObjectId('5d950093f9007c92afc6df0a'), ObjectId('5d9500c5f9007c92afc6df20'), ObjectId('5d9500fff9007c92afc6df36'), ObjectId('5d950149f9007c92afc6df4c'), ObjectId('5d9501a2f9007c92afc6df62'), ObjectId('5d9501cef9007c92afc6df70'), ObjectId('5d950213f9007c92afc6df7e'), ObjectId('5d950224f9007c92afc6df8c'), ObjectId('5d95023ef9007c92afc6df9a'), ObjectId('5d95029af9007c92afc6dfa8'), ObjectId('5d9502b0f9007c92afc6dfbe'), ObjectId('5d950378f9007c92afc6dfcc'), ObjectId('5d9503baf9007c92afc6dfe2'), ObjectId('5d9503cdf9007c92afc6dff8'), ObjectId('5d9503fcf9007c92afc6e006'), ObjectId('5d95048ef9007c92afc6e014'), ObjectId('5d9504dbf9007c92afc6e02a'), ObjectId('5d9504f7f9007c92afc6e040'), ObjectId('5d95051bf9007c92afc6e04e'), ObjectId('5d950553f9007c92afc6e05c'), ObjectId('5d950570f9007c92afc6e06a')]",2019-10-02 15:50:39,2019-10-02 16:15:48,1508.566313,25.14
5d950602c56930c5e2962636,219,51,51,43,0,200,0.255,0.42,17,20,"[ObjectId('5d94ff98c56930c5e2962500'), ObjectId('5d94ffd4c56930c5e2962516'), ObjectId('5d950007c56930c5e2962524'), ObjectId('5d950020c56930c5e2962532'), ObjectId('5d95004cc56930c5e2962548'), ObjectId('5d950310c56930c5e2962556'), ObjectId('5d950355c56930c5e296256c'), ObjectId('5d95040bc56930c5e296257a'), ObjectId('5d95042ec56930c5e2962590'), ObjectId('5d95044bc56930c5e296259e'), ObjectId('5d950489c56930c5e29625b4'), ObjectId('5d95049cc56930c5e29625ca'), ObjectId('5d9504b3c56930c5e29625d8'), ObjectId('5d950507c56930c5e29625e6'), ObjectId('5d950516c56930c5e29625fc'), ObjectId('5d950592c56930c5e2962612'), ObjectId('5d9505ffc56930c5e2962628')]",2019-10-02 15:50:20,2019-10-02 16:18:10,1669.697281,27.83
5d956ab67c38125346beca80,202,87,87,72,0,200,0.435,0.11,29,25,"[ObjectId('5d9567b77c38125346bec87a'), ObjectId('5d9567f47c38125346bec890'), ObjectId('5d9568297c38125346bec89e'), ObjectId('5d9568347c38125346bec8b4'), ObjectId('5d9568547c38125346bec8c2'), ObjectId('5d9568697c38125346bec8d8'), ObjectId('5d95686f7c38125346bec8e6'), ObjectId('5d95688b7c38125346bec8f4'), ObjectId('5d9568927c38125346bec902'), ObjectId('5d95689d7c38125346bec910'), ObjectId('5d9568a67c38125346bec926'), ObjectId('5d9568de7c38125346bec934'), ObjectId('5d95692b7c38125346bec94a'), ObjectId('5d9569427c38125346bec960'), ObjectId('5d9569617c38125346bec976'), ObjectId('5d9569797c38125346bec98c'), ObjectId('5d9569977c38125346bec9a2'), ObjectId('5d95699f7c38125346bec9b0'), ObjectId('5d9569b37c38125346bec9be'), ObjectId('5d9569bc7c38125346bec9cc'), ObjectId('5d9569ca7c38125346bec9da'), ObjectId('5d9569ee7c38125346bec9e8'), ObjectId('5d9569f87c38125346bec9fe'), ObjectId('5d956a027c38125346beca0c'), ObjectId('5d956a0a7c38125346beca22'), ObjectId('5d956a527c38125346beca30'), ObjectId('5d956a6a7c38125346beca46'), ObjectId('5d956a927c38125346beca54'), ObjectId('5d956ab27c38125346beca6a')]",2019-10-02 23:14:20,2019-10-02 23:27:50,810.47487,13.51
5d956c39f2a727fd65203592,286,69,69,57,0,200,0.345,0.21,23,20,"[ObjectId('5d956772f2a727fd652033f8'), ObjectId('5d956799f2a727fd65203406'), ObjectId('5d9567a4f2a727fd65203414'), ObjectId('5d9567cef2a727fd65203422'), ObjectId('5d956801f2a727fd65203430'), ObjectId('5d95682df2a727fd6520343e'), ObjectId('5d956838f2a727fd65203454'), ObjectId('5d956848f2a727fd65203462'), ObjectId('5d956874f2a727fd65203470'), ObjectId('5d9568d5f2a727fd65203486'), ObjectId('5d9568e5f2a727fd6520349c'), ObjectId('5d956917f2a727fd652034b2'), ObjectId('5d956929f2a727fd652034c8'), ObjectId('5d95694bf2a727fd652034de'), ObjectId('5d95696ef2a727fd652034ec'), ObjectId('5d9569a0f2a727fd652034fa'), ObjectId('5d9569b7f2a727fd65203510'), ObjectId('5d9569e9f2a727fd65203526'), ObjectId('5d956a3ef2a727fd65203534'), ObjectId('5d956a66f2a727fd6520354a'), ObjectId('5d956a7bf2a727fd65203558'), ObjectId('5d956a9cf2a727fd6520356e'), ObjectId('5d956c2ff2a727fd6520357c')]",2019-10-02 23:13:47,2019-10-02 23:34:17,1229.373607,20.49
5d956fa07c38125346becafb,223,21,21,17,0,200,0.105,0.93,7,25,"[ObjectId('5d9567b77c38125346bec87a'), ObjectId('5d9567f47c38125346bec890'), ObjectId('5d9568297c38125346bec89e'), ObjectId('5d9568347c38125346bec8b4'), ObjectId('5d9568547c38125346bec8c2'), ObjectId('5d9568697c38125346bec8d8'), ObjectId('5d95686f7c38125346bec8e6'), ObjectId('5d95688b7c38125346bec8f4'), ObjectId('5d9568927c38125346bec902'), ObjectId('5d95689d7c38125346bec910'), ObjectId('5d9568a67c38125346bec926'), ObjectId('5d9568de7c38125346bec934'), ObjectId('5d95692b7c38125346bec94a'), ObjectId('5d9569427c38125346bec960'), ObjectId('5d9569617c38125346bec976'), ObjectId('5d9569797c38125346bec98c'), ObjectId('5d9569977c38125346bec9a2'), ObjectId('5d95699f7c38125346bec9b0'), ObjectId('5d9569b37c38125346bec9be'), ObjectId('5d9569bc7c38125346bec9cc'), ObjectId('5d9569ca7c38125346bec9da'), ObjectId('5d9569ee7c38125346bec9e8'), ObjectId('5d9569f87c38125346bec9fe'), ObjectId('5d956a027c38125346beca0c'), ObjectId('5d956a0a7c38125346beca22'), ObjectId('5d956a527c38125346beca30'), ObjectId('5d956a6a7c38125346beca46'), ObjectId('5d956a927c38125346beca54'), ObjectId('5d956ab27c38125346beca6a'), ObjectId('5d956b1d7c38125346beca81'), ObjectId('5d956b457c38125346beca97'), ObjectId('5d956b527c38125346becaad'), ObjectId('5d956b6a7c38125346becabb'), ObjectId('5d956b7c7c38125346becad1'), ObjectId('5d956b977c38125346becadf'), ObjectId('5d956f9c7c38125346becaed')]",2019-10-02 23:27:50,2019-10-02 23:48:48,1257.689012,20.96
5d9572ef7c38125346becc42,206,51,51,45,0,200,0.255,0.17,17,25,"[ObjectId('5d9567b77c38125346bec87a'), ObjectId('5d9567f47c38125346bec890'), ObjectId('5d9568297c38125346bec89e'), ObjectId('5d9568347c38125346bec8b4'), ObjectId('5d9568547c38125346bec8c2'), ObjectId('5d9568697c38125346bec8d8'), ObjectId('5d95686f7c38125346bec8e6'), ObjectId('5d95688b7c38125346bec8f4'), ObjectId('5d9568927c38125346bec902'), ObjectId('5d95689d7c38125346bec910'), ObjectId('5d9568a67c38125346bec926'), ObjectId('5d9568de7c38125346bec934'), ObjectId('5d95692b7c38125346bec94a'), ObjectId('5d9569427c38125346bec960'), ObjectId('5d9569617c38125346bec976'), ObjectId('5d9569797c38125346bec98c'), ObjectId('5d9569977c38125346bec9a2'), ObjectId('5d95699f7c38125346bec9b0'), ObjectId('5d9569b37c38125346bec9be'), ObjectId('5d9569bc7c38125346bec9cc'), ObjectId('5d9569ca7c38125346bec9da'), ObjectId('5d9569ee7c38125346bec9e8'), ObjectId('5d9569f87c38125346bec9fe'), ObjectId('5d956a027c38125346beca0c'), ObjectId('5d956a0a7c38125346beca22'), ObjectId('5d956a527c38125346beca30'), ObjectId('5d956a6a7c38125346beca46'), ObjectId('5d956a927c38125346beca54'), ObjectId('5d956ab27c38125346beca6a'), ObjectId('5d956b1d7c38125346beca81'), ObjectId('5d956b457c38125346beca97'), ObjectId('5d956b527c38125346becaad'), ObjectId('5d956b6a7c38125346becabb'), ObjectId('5d956b7c7c38125346becad1'), ObjectId('5d956b977c38125346becadf'), ObjectId('5d956f9c7c38125346becaed'), ObjectId('5d956fac7c38125346becafc'), ObjectId('5d956fb77c38125346becb0a'), ObjectId('5d956fed7c38125346becb18'), ObjectId('5d956fff7c38125346becb2e'), ObjectId('5d95708d7c38125346becb44'), ObjectId('5d9570ae7c38125346becb5a'), ObjectId('5d9570d07c38125346becb70'), ObjectId('5d9570e57c38125346becb86'), ObjectId('5d9571027c38125346becb9c'), ObjectId('5d95713e7c38125346becbb2'), ObjectId('5d95715c7c38125346becbc8'), ObjectId('5d9571b37c38125346becbd6'), ObjectId('5d9571e57c38125346becbec'), ObjectId('5d9572137c38125346becbfa'), ObjectId('5d95722f7c38125346becc10'), ObjectId('5d9572d67c38125346becc1e'), ObjectId('5d9572ec7c38125346becc34')]",2019-10-02 23:48:48,2019-10-03 00:02:55,847.548179,14.13
5d9579a67c38125346becd69,331,51,51,41,0,200,0.255,0.5,17,25,"[ObjectId('5d9567b77c38125346bec87a'), ObjectId('5d9567f47c38125346bec890'), ObjectId('5d9568297c38125346bec89e'), ObjectId('5d9568347c38125346bec8b4'), ObjectId('5d9568547c38125346bec8c2'), ObjectId('5d9568697c38125346bec8d8'), ObjectId('5d95686f7c38125346bec8e6'), ObjectId('5d95688b7c38125346bec8f4'), ObjectId('5d9568927c38125346bec902'), ObjectId('5d95689d7c38125346bec910'), ObjectId('5d9568a67c38125346bec926'), ObjectId('5d9568de7c38125346bec934'), ObjectId('5d95692b7c38125346bec94a'), ObjectId('5d9569427c38125346bec960'), ObjectId('5d9569617c38125346bec976'), ObjectId('5d9569797c38125346bec98c'), ObjectId('5d9569977c38125346bec9a2'), ObjectId('5d95699f7c38125346bec9b0'), ObjectId('5d9569b37c38125346bec9be'), ObjectId('5d9569bc7c38125346bec9cc'), ObjectId('5d9569ca7c38125346bec9da'), ObjectId('5d9569ee7c38125346bec9e8'), ObjectId('5d9569f87c38125346bec9fe'), ObjectId('5d956a027c38125346beca0c'), ObjectId('5d956a0a7c38125346beca22'), ObjectId('5d956a527c38125346beca30'), ObjectId('5d956a6a7c38125346beca46'), ObjectId('5d956a927c38125346beca54'), ObjectId('5d956ab27c38125346beca6a'), ObjectId('5d956b1d7c38125346beca81'), ObjectId('5d956b457c38125346beca97'), ObjectId('5d956b527c38125346becaad'), ObjectId('5d956b6a7c38125346becabb'), ObjectId('5d956b7c7c38125346becad1'), ObjectId('5d956b977c38125346becadf'), ObjectId('5d956f9c7c38125346becaed'), ObjectId('5d956fac7c38125346becafc'), ObjectId('5d956fb77c38125346becb0a'), ObjectId('5d956fed7c38125346becb18'), ObjectId('5d956fff7c38125346becb2e'), ObjectId('5d95708d7c38125346becb44'), ObjectId('5d9570ae7c38125346becb5a'), ObjectId('5d9570d07c38125346becb70'), ObjectId('5d9570e57c38125346becb86'), ObjectId('5d9571027c38125346becb9c'), ObjectId('5d95713e7c38125346becbb2'), ObjectId('5d95715c7c38125346becbc8'), ObjectId('5d9571b37c38125346becbd6'), ObjectId('5d9571e57c38125346becbec'), ObjectId('5d9572137c38125346becbfa'), ObjectId('5d95722f7c38125346becc10'), ObjectId('5d9572d67c38125346becc1e'), ObjectId('5d9572ec7c38125346becc34'), ObjectId('5d9573027c38125346becc43'), ObjectId('5d95730f7c38125346becc59'), ObjectId('5d9573677c38125346becc67'), ObjectId('5d9573da7c38125346becc7d'), ObjectId('5d9573ea7c38125346becc93'), ObjectId('5d9573fd7c38125346becca1'), ObjectId('5d9574197c38125346beccaf'), ObjectId('5d9574477c38125346beccbd'), ObjectId('5d9574657c38125346becccb'), ObjectId('5d95747f7c38125346beccd9'), ObjectId('5d95748b7c38125346beccef'), ObjectId('5d9574f27c38125346beccfd'), ObjectId('5d9575697c38125346becd0b'), ObjectId('5d9575d47c38125346becd21'), ObjectId('5d95762d7c38125346becd37'), ObjectId('5d9576417c38125346becd4d'), ObjectId('5d9579a17c38125346becd5b')]",2019-10-03 00:02:55,2019-10-03 00:31:34,1718.283914,28.64
5d9589ca969fb083fca0c756,200,57,57,48,1,200,0.285,0.17,19,30,"[ObjectId('5d9584cd969fb083fca0c5fc'), ObjectId('5d958795969fb083fca0c60a'), ObjectId('5d9587a9969fb083fca0c618'), ObjectId('5d9587c6969fb083fca0c626'), ObjectId('5d9587da969fb083fca0c634'), ObjectId('5d9587f2969fb083fca0c64a'), ObjectId('5d958867969fb083fca0c660'), ObjectId('5d958896969fb083fca0c676'), ObjectId('5d9588a1969fb083fca0c68c'), ObjectId('5d9588cb969fb083fca0c69a'), ObjectId('5d9588d3969fb083fca0c6b0'), ObjectId('5d9588e6969fb083fca0c6be'), ObjectId('5d958900969fb083fca0c6d4'), ObjectId('5d958908969fb083fca0c6e2'), ObjectId('5d95894f969fb083fca0c6f0'), ObjectId('5d958995969fb083fca0c706'), ObjectId('5d9589ae969fb083fca0c71c'), ObjectId('5d9589bf969fb083fca0c732'), ObjectId('5d9589c7969fb083fca0c740')]",2019-10-03 01:19:04,2019-10-03 01:40:26,1281.126705,21.35
5d958e0b969fb083fca0c885,214,51,51,41,0,200,0.255,0.32,17,30,"[ObjectId('5d9584cd969fb083fca0c5fc'), ObjectId('5d958795969fb083fca0c60a'), ObjectId('5d9587a9969fb083fca0c618'), ObjectId('5d9587c6969fb083fca0c626'), ObjectId('5d9587da969fb083fca0c634'), ObjectId('5d9587f2969fb083fca0c64a'), ObjectId('5d958867969fb083fca0c660'), ObjectId('5d958896969fb083fca0c676'), ObjectId('5d9588a1969fb083fca0c68c'), ObjectId('5d9588cb969fb083fca0c69a'), ObjectId('5d9588d3969fb083fca0c6b0'), ObjectId('5d9588e6969fb083fca0c6be'), ObjectId('5d958900969fb083fca0c6d4'), ObjectId('5d958908969fb083fca0c6e2'), ObjectId('5d95894f969fb083fca0c6f0'), ObjectId('5d958995969fb083fca0c706'), ObjectId('5d9589ae969fb083fca0c71c'), ObjectId('5d9589bf969fb083fca0c732'), ObjectId('5d9589c7969fb083fca0c740'), ObjectId('5d9589d0969fb083fca0c757'), ObjectId('5d9589da969fb083fca0c765'), ObjectId('5d9589e4969fb083fca0c77b'), ObjectId('5d958a12969fb083fca0c789'), ObjectId('5d958a2e969fb083fca0c797'), ObjectId('5d958a74969fb083fca0c7ad'), ObjectId('5d958a86969fb083fca0c7c3'), ObjectId('5d958aae969fb083fca0c7d1'), ObjectId('5d958d02969fb083fca0c7e7'), ObjectId('5d958d11969fb083fca0c7fd'), ObjectId('5d958d3b969fb083fca0c80b'), ObjectId('5d958d64969fb083fca0c821'), ObjectId('5d958d7d969fb083fca0c837'), ObjectId('5d958d93969fb083fca0c845'), ObjectId('5d958dbe969fb083fca0c853'), ObjectId('5d958df6969fb083fca0c869'), ObjectId('5d958e09969fb083fca0c877')]",2019-10-03 01:40:26,2019-10-03 01:58:35,1089.44728,18.16
5d958e58a38649e6b01eb83b,427,105,105,83,0,400,0.2625,0.17,35,10,"[ObjectId('5d95876aa38649e6b01eb5e1'), ObjectId('5d958779a38649e6b01eb5ef'), ObjectId('5d958786a38649e6b01eb5fd'), ObjectId('5d958796a38649e6b01eb60b'), ObjectId('5d9587a7a38649e6b01eb619'), ObjectId('5d9587b9a38649e6b01eb62f'), ObjectId('5d9587e0a38649e6b01eb63d'), ObjectId('5d9587f5a38649e6b01eb653'), ObjectId('5d958801a38649e6b01eb661'), ObjectId('5d958a1ea38649e6b01eb677'), ObjectId('5d958a2ca38649e6b01eb68d'), ObjectId('5d958a49a38649e6b01eb69b'), ObjectId('5d958ac5a38649e6b01eb6a9'), ObjectId('5d958b0fa38649e6b01eb6b7'), ObjectId('5d958b9da38649e6b01eb6cd'), ObjectId('5d958bf6a38649e6b01eb6e3'), ObjectId('5d958c30a38649e6b01eb6f9'), ObjectId('5d958c3ca38649e6b01eb707'), ObjectId('5d958c46a38649e6b01eb715'), ObjectId('5d958c51a38649e6b01eb723'), ObjectId('5d958c67a38649e6b01eb731'), ObjectId('5d958c90a38649e6b01eb73f'), ObjectId('5d958ca3a38649e6b01eb74d'), ObjectId('5d958cbea38649e6b01eb75b'), ObjectId('5d958cdda38649e6b01eb771'), ObjectId('5d958ceea38649e6b01eb787'), ObjectId('5d958d23a38649e6b01eb795'), ObjectId('5d958d51a38649e6b01eb7a3'), ObjectId('5d958d8ea38649e6b01eb7b9'), ObjectId('5d958db2a38649e6b01eb7cf'), ObjectId('5d958dd0a38649e6b01eb7e5'), ObjectId('5d958e17a38649e6b01eb7f3'), ObjectId('5d958e27a38649e6b01eb809'), ObjectId('5d958e40a38649e6b01eb817'), ObjectId('5d958e56a38649e6b01eb82d')]",2019-10-03 01:29:46,2019-10-03 01:59:52,1806.573899,30.11
